GESTFIPS,PRTAGE,PESEX,HRPOOR,HESS4,HESH4,HESHF4,HRFS12M1
20,54,2,-1,-1,-1,-1,-1
20,85,1,-1,-1,-1,-1,-1
20,20,1,-1,-1,-1,-1,-1
20,70,2,-1,-1,-1,-1,-1
20,55,2,-1,-1,-1,-1,-1
20,-1,-1,-1,-1,-1,-1,-1
20,33,2,2,-1,-1,-1,1
20,40,1,2,-1,-1,-1,1
20,6,2,2,-1,-1,-1,1
20,-1,-1,-1,-1,-1,-1,-1
20,41,1,2,-1,-1,-1,1
20,41,2,2,-1,-1,-1,1
20,8,2,2,-1,-1,-1,1
20,43,2,-1,-1,-1,-1,-1
20,15,1,-1,-1,-1,-1,-1
20,5,2,-1,-1,-1,-1,-1
20,0,1,-1,-1,-1,-1,-1
20,80,1,1,3,-1,-1,1
20,80,2,1,3,-1,-1,1
20,-1,-1,-1,-1,-1,-1,-1
20,59,1,2,3,-1,-1,1
20,56,2,2,3,-1,-1,1
20,54,1,1,3,-1,-1,1
20,56,1,1,3,-1,-1,1
20,-1,-1,-1,-1,-1,-1,-1
20,-1,-1,-1,-1,-1,-1,-1
20,80,2,2,-1,-1,-1,1
20,85,1,2,-1,-1,-1,1
20,-1,-1,-1,-1,-1,-1,-1
21,24,2,1,2,2,-1,1
21,30,1,1,2,2,-1,1
21,-1,-1,-1,-1,-1,-1,-1
21,78,2,2,-1,-1,-1,1
21,28,1,2,-1,-1,-1,1
21,60,2,2,-1,-1,-1,1
21,54,1,2,-1,-1,-1,1
21,54,2,2,-1,-1,-1,1
21,37,1,2,-1,-1,-1,1
21,43,2,2,-1,-1,-1,1
21,-1,-1,-1,-1,-1,-1,-1
21,36,1,1,3,-1,-1,1
21,32,2,1,3,-1,-1,1
21,12,1,1,3,-1,-1,1
21,10,1,1,3,-1,-1,1
21,7,1,1,3,-1,-1,1
21,5,2,1,3,-1,-1,1
22,56,1,2,3,2,-1,1
22,55,2,2,3,2,-1,1
22,-1,-1,-1,-1,-1,-1,-1
22,50,2,2,-1,-1,-1,1
22,76,2,2,-1,-1,-1,1
22,79,1,2,-1,-1,-1,1
22,18,1,2,-1,-1,-1,1
22,36,1,2,3,2,-1,1
22,34,2,2,3,2,-1,1
22,14,2,2,3,2,-1,1
22,9,1,2,3,2,-1,1
22,6,2,2,3,2,-1,1
22,40,2,2,-1,-1,-1,1
22,40,1,2,-1,-1,-1,1
22,9,1,2,-1,-1,-1,1
22,6,2,2,-1,-1,-1,1
22,72,2,2,-1,-1,-1,1
22,74,1,2,-1,-1,-1,1
22,55,2,2,3,-1,-1,1
22,46,1,2,3,-1,-1,1
22,80,1,2,3,-1,-1,1
22,80,2,2,3,-1,-1,1
22,-1,-1,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1,-1
22,41,1,-1,-1,-1,-1,-1
22,36,2,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1,-1
22,34,1,-1,-1,-1,-1,-1
22,34,2,-1,-1,-1,-1,-1
22,8,2,-1,-1,-1,-1,-1
22,4,2,-1,-1,-1,-1,-1
22,0,1,-1,-1,-1,-1,-1
22,32,2,-1,-1,-1,-1,-1
22,34,1,-1,-1,-1,-1,-1
22,8,1,-1,-1,-1,-1,-1
22,8,1,-1,-1,-1,-1,-1
22,7,2,-1,-1,-1,-1,-1
22,1,2,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1,-1
22,46,1,2,-1,-1,-1,1
22,-1,-1,-1,-1,-1,-1,-1
22,44,1,-1,-1,-1,-1,-1
22,40,2,-1,-1,-1,-1,-1
22,18,1,-1,-1,-1,-1,-1
22,15,1,-1,-1,-1,-1,-1
22,60,2,-1,-1,-1,-1,-1
22,34,1,-1,-1,-1,-1,-1
22,37,2,-1,-1,-1,-1,-1
22,12,1,-1,-1,-1,-1,-1
22,14,1,-1,-1,-1,-1,-1
22,17,2,-1,-1,-1,-1,-1
22,70,2,1,2,2,-1,2
22,66,2,1,3,2,-1,1
22,80,1,2,-1,-1,-1,1
22,80,2,2,-1,-1,-1,1
22,78,2,2,3,-1,-1,1
22,55,2,2,3,-1,-1,1
22,35,2,2,3,-1,-1,1
22,9,2,2,3,-1,-1,1
22,5,1,2,3,-1,-1,1
22,54,2,-1,-1,-1,-1,-1
22,43,1,1,3,-1,-1,1
22,37,2,1,3,-1,-1,1
22,73,1,2,-1,-1,-1,1
22,69,2,2,-1,-1,-1,1
22,50,2,-1,-1,-1,-1,-1
22,52,1,-1,-1,-1,-1,-1
22,68,1,-1,-1,-1,-1,-1
22,69,2,-1,-1,-1,-1,-1
22,57,2,2,-1,-1,-1,1
22,57,1,2,-1,-1,-1,1
22,20,1,1,3,2,-1,1
22,21,1,1,3,2,-1,1
22,22,1,1,3,2,-1,1
22,32,2,2,-1,-1,-1,1
22,72,1,2,-1,-1,-1,1
22,64,1,2,-1,-1,-1,1
22,23,1,2,-1,-1,-1,1
22,23,1,2,-1,-1,-1,1
22,38,1,2,-1,-1,-1,1
22,39,2,2,-1,-1,-1,1
22,17,1,2,-1,-1,-1,1
22,16,2,2,-1,-1,-1,1
22,13,2,2,-1,-1,-1,1
22,57,1,2,3,-1,-1,1
22,61,2,2,3,-1,-1,1
22,-1,-1,-1,-1,-1,-1,-1
22,45,2,-1,-1,-1,-1,-1
22,45,1,-1,-1,-1,-1,-1
22,15,2,-1,-1,-1,-1,-1
22,22,2,-1,-1,-1,-1,-1
22,80,2,2,-1,-1,-1,1
22,80,1,2,-1,-1,-1,1
22,-1,-1,-1,-1,-1,-1,-1
22,58,1,-1,-1,-1,-1,-1
22,61,2,-1,-1,-1,-1,-1
22,57,2,1,3,2,-1,1
22,62,1,1,3,2,-1,1
22,85,1,2,-1,-1,-1,1
22,60,1,2,-1,-1,-1,1
22,58,2,2,-1,-1,-1,1
22,60,2,-1,-1,-1,-1,-1
22,22,1,-1,-1,-1,-1,-1
22,50,1,-1,-1,-1,-1,-1
22,20,2,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1,-1
22,55,2,-1,-1,-1,-1,-1
22,58,1,-1,-1,-1,-1,-1
22,58,1,1,3,-1,-1,1
23,56,2,2,-1,-1,-1,1
23,64,1,2,-1,-1,-1,1
23,31,1,2,-1,-1,-1,1
23,-1,-1,-1,-1,-1,-1,-1
23,-1,-1,-1,-1,-1,-1,-1
25,58,2,-1,-1,-1,-1,-1
25,68,1,-1,-1,-1,-1,-1
25,61,2,-1,-1,-1,-1,-1
25,59,1,-1,-1,-1,-1,-1
25,58,2,-1,-1,-1,-1,-1
25,58,1,-1,-1,-1,-1,-1
25,37,1,1,1,2,-1,2
25,33,2,1,1,2,-1,2
25,8,2,1,1,2,-1,2
25,14,1,1,1,2,-1,2
25,69,1,-1,-1,-1,-1,-1
25,64,2,-1,-1,-1,-1,-1
25,60,2,1,2,1,3,3
25,42,2,2,-1,-1,-1,1
25,69,2,-1,-1,-1,-1,-1
25,69,2,2,-1,-1,-1,1
25,72,1,2,-1,-1,-1,1
25,48,2,2,-1,-1,-1,1
25,80,2,2,-1,-1,-1,1
25,37,2,-1,-1,-1,-1,-1
25,50,1,-1,-1,-1,-1,-1
25,47,2,-1,-1,-1,-1,-1
25,19,1,-1,-1,-1,-1,-1
25,33,1,2,-1,-1,-1,1
25,33,2,2,-1,-1,-1,1
25,49,2,2,-1,-1,-1,1
25,50,1,2,-1,-1,-1,1
25,23,2,2,-1,-1,-1,1
25,-1,-1,-1,-1,-1,-1,-1
25,58,1,-1,-1,-1,-1,-1
25,61,2,-1,-1,-1,-1,-1
25,20,2,-1,-1,-1,-1,-1
25,23,2,-1,-1,-1,-1,-1
25,47,2,2,3,-1,-1,1
25,17,1,2,3,-1,-1,1
25,14,1,2,3,-1,-1,1
25,58,2,-1,-1,-1,-1,-1
25,73,2,-1,-1,-1,-1,-1
25,27,1,-1,-1,-1,-1,-1
28,60,2,1,1,1,2,3
28,19,2,1,1,1,2,3
28,29,1,1,1,1,2,3
28,53,1,1,2,2,-1,2
28,10,2,1,2,2,-1,2
28,42,2,2,-1,-1,-1,1
28,21,2,2,-1,-1,-1,1
28,20,2,2,-1,-1,-1,1
28,12,2,2,-1,-1,-1,1
28,5,1,2,-1,-1,-1,1
28,-1,-1,-1,-1,-1,-1,-1
28,-1,-1,-1,-1,-1,-1,-1
28,68,2,1,3,2,-1,2
28,16,2,1,3,2,-1,2
28,14,1,1,3,2,-1,2
28,13,2,1,3,2,-1,2
28,31,2,2,-1,-1,-1,1
28,40,2,1,2,1,2,3
28,21,1,1,2,1,2,3
28,19,2,1,2,1,2,3
28,63,1,2,-1,-1,-1,1
28,60,2,2,-1,-1,-1,1
28,70,2,-1,-1,-1,-1,-1
28,72,1,-1,-1,-1,-1,-1
28,46,1,-1,-1,-1,-1,-1
28,52,1,2,-1,-1,-1,1
28,48,1,2,-1,-1,-1,1
28,49,2,2,-1,-1,-1,1
28,11,1,2,-1,-1,-1,1
28,69,1,2,-1,-1,-1,1
28,72,2,2,-1,-1,-1,1
28,46,1,2,-1,-1,-1,1
28,50,2,2,-1,-1,-1,1
28,23,1,2,-1,-1,-1,1
28,50,2,2,-1,-1,-1,1
28,56,1,2,-1,-1,-1,1
28,-1,-1,-1,-1,-1,-1,-1
28,41,2,2,-1,-1,-1,1
28,12,2,2,-1,-1,-1,1
28,69,2,2,-1,-1,-1,1
28,57,1,-1,-1,-1,-1,-1
28,69,1,1,3,-1,-1,1
28,66,2,1,3,-1,-1,1
28,14,1,1,3,-1,-1,1
28,40,2,2,-1,-1,-1,1
28,32,1,2,-1,-1,-1,1
28,23,1,2,-1,-1,-1,1
28,9,1,2,-1,-1,-1,1
28,56,2,2,-1,-1,-1,1
28,58,1,2,-1,-1,-1,1
29,-1,-1,-1,-1,-1,-1,-1
29,21,2,-1,-1,-1,-1,-1
29,31,1,-1,-1,-1,-1,-1
30,54,2,2,-1,-1,-1,1
30,57,1,2,-1,-1,-1,1
30,43,2,-1,-1,-1,-1,-1
30,24,2,-1,-1,-1,-1,-1
30,5,1,-1,-1,-1,-1,-1
30,4,2,-1,-1,-1,-1,-1
30,2,1,-1,-1,-1,-1,-1
30,1,1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,76,2,1,3,2,-1,1
30,45,2,1,3,2,-1,1
30,63,1,1,3,-1,-1,1
30,75,2,-1,-1,-1,-1,-1
30,38,1,2,-1,-1,-1,1
30,29,1,2,-1,-1,-1,1
30,28,2,2,-1,-1,-1,1
30,11,2,2,-1,-1,-1,1
30,8,1,2,-1,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,46,2,2,-1,-1,-1,1
30,48,1,2,-1,-1,-1,1
30,16,2,2,-1,-1,-1,1
30,15,1,2,-1,-1,-1,1
30,13,2,2,-1,-1,-1,1
30,80,1,2,-1,-1,-1,1
30,72,2,2,-1,-1,-1,1
30,53,2,2,-1,-1,-1,1
30,59,1,2,-1,-1,-1,1
30,58,2,-1,-1,-1,-1,-1
30,32,2,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,85,1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,69,2,1,2,2,-1,1
30,53,1,1,2,2,-1,1
30,61,1,1,3,-1,-1,1
30,66,2,1,3,-1,-1,1
30,74,2,-1,-1,-1,-1,-1
30,22,2,1,2,2,-1,2
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,67,1,-1,-1,-1,-1,-1
30,45,1,2,-1,-1,-1,1
30,39,2,2,-1,-1,-1,1
30,7,1,2,-1,-1,-1,1
30,0,2,2,-1,-1,-1,1
30,73,2,2,-1,-1,-1,1
30,50,1,2,2,1,2,3
30,47,2,2,2,1,2,3
30,25,1,2,2,1,2,3
30,38,2,1,1,1,1,3
30,16,1,1,1,1,1,3
30,12,1,1,1,1,1,3
31,37,1,2,3,-1,-1,1
31,36,2,2,3,-1,-1,1
31,8,2,2,3,-1,-1,1
31,14,1,2,3,-1,-1,1
31,10,1,2,3,-1,-1,1
31,0,2,2,3,-1,-1,1
31,76,1,2,3,-1,-1,1
31,75,2,2,3,-1,-1,1
31,52,2,-1,-1,-1,-1,-1
31,52,1,2,-1,-1,-1,1
31,53,2,2,-1,-1,-1,1
31,63,1,2,3,-1,-1,1
31,58,2,2,3,-1,-1,1
31,27,2,2,3,-1,-1,1
31,7,1,2,3,-1,-1,1
31,-1,-1,-1,-1,-1,-1,-1
31,32,1,2,-1,-1,-1,1
31,34,2,2,-1,-1,-1,1
31,55,2,-1,-1,-1,-1,-1
31,52,1,-1,-1,-1,-1,-1
31,18,2,-1,-1,-1,-1,-1
32,40,1,1,3,-1,-1,1
32,19,2,1,3,-1,-1,1
32,34,1,2,-1,-1,-1,1
32,32,2,2,-1,-1,-1,1
32,10,1,2,-1,-1,-1,1
32,9,1,2,-1,-1,-1,1
32,6,1,2,-1,-1,-1,1
32,4,2,2,-1,-1,-1,1
32,34,2,2,-1,-1,-1,1
32,32,1,2,-1,-1,-1,1
32,37,2,2,-1,-1,-1,1
32,42,1,1,3,-1,-1,1
32,85,1,-1,-1,-1,-1,-1
32,77,2,-1,-1,-1,-1,-1
32,78,2,-1,-1,-1,-1,-1
32,35,2,2,-1,-1,-1,1
32,42,1,2,-1,-1,-1,1
32,12,2,2,-1,-1,-1,1
32,6,1,2,-1,-1,-1,1
33,35,1,2,-1,-1,-1,1
33,31,2,2,-1,-1,-1,1
33,1,2,2,-1,-1,-1,1
33,65,2,2,-1,-1,-1,1
33,-1,-1,-1,-1,-1,-1,-1
33,36,2,2,-1,-1,-1,1
33,36,1,2,-1,-1,-1,1
33,2,1,2,-1,-1,-1,1
33,68,2,2,-1,-1,-1,1
33,39,2,2,3,-1,-1,1
33,47,1,2,3,-1,-1,1
33,-1,-1,-1,-1,-1,-1,-1
33,57,2,-1,-1,-1,-1,-1
33,56,1,-1,-1,-1,-1,-1
33,80,2,-1,-1,-1,-1,-1
33,-1,-1,-1,-1,-1,-1,-1
33,-1,-1,-1,-1,-1,-1,-1
33,-1,-1,-1,-1,-1,-1,-1
33,-1,-1,-1,-1,-1,-1,-1
33,-1,-1,-1,-1,-1,-1,-1
34,31,1,2,-1,-1,-1,1
34,36,2,2,-1,-1,-1,1
34,69,1,-1,-1,-1,-1,-1
34,68,2,-1,-1,-1,-1,-1
34,-1,-1,-1,-1,-1,-1,-1
35,45,1,2,-1,-1,-1,1
35,45,2,2,-1,-1,-1,1
35,71,1,2,-1,-1,-1,1
35,21,2,1,3,-1,-1,1
35,47,1,2,-1,-1,-1,1
35,46,2,2,-1,-1,-1,1
35,18,2,2,-1,-1,-1,1
35,18,2,2,-1,-1,-1,1
35,16,2,2,-1,-1,-1,1
35,14,2,2,-1,-1,-1,1
35,6,2,2,-1,-1,-1,1
35,-1,-1,-1,-1,-1,-1,-1
35,69,2,2,3,-1,-1,1
35,69,1,2,3,-1,-1,1
35,30,2,1,3,-1,-1,1
35,27,1,1,3,-1,-1,1
35,2,2,1,3,-1,-1,1
35,1,2,1,3,-1,-1,1
35,-1,-1,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1
35,60,1,1,3,2,-1,1
35,28,1,2,-1,-1,-1,1
35,30,2,2,-1,-1,-1,1
35,59,2,2,-1,-1,-1,1
35,70,1,2,-1,-1,-1,1
35,-1,-1,-1,-1,-1,-1,-1
35,57,1,-1,-1,-1,-1,-1
35,17,1,-1,-1,-1,-1,-1
35,15,1,-1,-1,-1,-1,-1
35,14,1,-1,-1,-1,-1,-1
35,12,1,-1,-1,-1,-1,-1
35,10,2,-1,-1,-1,-1,-1
35,53,2,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1
35,70,2,2,-1,-1,-1,1
35,51,1,-1,-1,-1,-1,-1
35,44,2,-1,-1,-1,-1,-1
35,13,1,-1,-1,-1,-1,-1
35,11,2,-1,-1,-1,-1,-1
35,68,2,2,-1,-1,-1,1
35,61,1,2,-1,-1,-1,1
38,-1,-1,-1,-1,-1,-1,-1
38,61,2,2,-1,-1,-1,1
38,62,1,2,-1,-1,-1,1
38,41,1,2,-1,-1,-1,1
38,38,2,2,-1,-1,-1,1
38,12,2,2,-1,-1,-1,1
38,9,2,2,-1,-1,-1,1
38,-1,-1,-1,-1,-1,-1,-1
38,54,1,2,-1,-1,-1,1
38,18,1,2,-1,-1,-1,1
38,43,2,2,-1,-1,-1,1
38,29,1,2,-1,-1,-1,1
38,27,2,2,-1,-1,-1,1
38,28,1,2,-1,-1,-1,1
38,1,2,2,-1,-1,-1,1
38,-1,-1,-1,-1,-1,-1,-1
38,-1,-1,-1,-1,-1,-1,-1
38,20,1,-1,-1,-1,-1,-1
38,20,2,-1,-1,-1,-1,-1
38,72,1,-1,-1,-1,-1,-1
38,72,2,-1,-1,-1,-1,-1
38,60,1,-1,-1,-1,-1,-1
38,58,2,-1,-1,-1,-1,-1
38,39,2,2,-1,-1,-1,1
38,48,1,2,-1,-1,-1,1
38,20,1,2,-1,-1,-1,1
38,18,1,2,-1,-1,-1,1
38,53,1,2,-1,-1,-1,1
38,45,1,2,-1,-1,-1,1
38,28,2,2,-1,-1,-1,1
38,10,2,2,-1,-1,-1,1
38,7,2,2,-1,-1,-1,1
38,74,1,2,-1,-1,-1,1
38,66,2,2,-1,-1,-1,1
38,-1,-1,-1,-1,-1,-1,-1
38,-1,-1,-1,-1,-1,-1,-1
38,30,2,-1,-1,-1,-1,-1
38,30,1,-1,-1,-1,-1,-1
38,69,1,1,3,-1,-1,1
38,-1,-1,-1,-1,-1,-1,-1
38,22,1,1,3,-1,-1,1
38,26,2,2,-1,-1,-1,1
38,27,1,2,-1,-1,-1,1
38,22,2,2,2,2,-1,2
38,22,1,2,2,2,-1,2
38,2,1,2,2,2,-1,2
38,-1,-1,-1,-1,-1,-1,-1
40,61,1,1,3,-1,-1,1
40,57,2,1,3,-1,-1,1
40,24,2,1,3,2,-1,1
40,22,1,1,3,2,-1,1
40,67,2,-1,-1,-1,-1,-1
40,69,1,-1,-1,-1,-1,-1
40,43,1,-1,-1,-1,-1,-1
40,44,2,-1,-1,-1,-1,-1
40,17,2,-1,-1,-1,-1,-1
40,61,2,-1,-1,-1,-1,-1
40,57,1,2,-1,-1,-1,1
40,56,2,2,-1,-1,-1,1
40,44,1,2,-1,-1,-1,1
40,41,2,2,-1,-1,-1,1
40,21,1,2,-1,-1,-1,1
40,26,2,2,-1,-1,-1,1
40,-1,-1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,42,1,2,-1,-1,-1,1
40,36,2,2,-1,-1,-1,1
40,16,2,2,-1,-1,-1,1
40,33,2,2,-1,-1,-1,1
40,37,1,2,-1,-1,-1,1
40,2,1,2,-1,-1,-1,1
40,63,1,-1,-1,-1,-1,-1
40,23,2,-1,-1,-1,-1,-1
40,28,2,2,-1,-1,-1,1
40,80,1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,70,2,-1,-1,-1,-1,-1
40,74,1,-1,-1,-1,-1,-1
40,65,1,2,-1,-1,-1,1
40,55,2,2,-1,-1,-1,1
40,-1,-1,-1,-1,-1,-1,-1
40,42,1,1,3,-1,-1,1
40,28,2,1,3,-1,-1,1
40,9,2,1,3,-1,-1,1
40,5,1,1,3,-1,-1,1
40,-1,-1,-1,-1,-1,-1,-1
41,28,2,1,3,-1,-1,1
41,53,2,-1,-1,-1,-1,-1
41,56,1,-1,-1,-1,-1,-1
41,53,1,-1,-1,-1,-1,-1
41,53,2,-1,-1,-1,-1,-1
41,72,2,2,-1,-1,-1,1
41,35,1,-1,-1,-1,-1,-1
41,48,1,2,-1,-1,-1,1
41,49,2,2,-1,-1,-1,1
41,20,1,2,-1,-1,-1,1
41,64,2,-1,-1,-1,-1,-1
41,67,1,-1,-1,-1,-1,-1
41,-1,-1,-1,-1,-1,-1,-1
41,40,2,2,-1,-1,-1,1
41,40,1,2,-1,-1,-1,1
41,5,1,2,-1,-1,-1,1
41,2,1,2,-1,-1,-1,1
41,42,2,1,3,-1,-1,1
41,41,1,1,3,-1,-1,1
41,48,1,2,-1,-1,-1,1
41,50,2,2,-1,-1,-1,1
45,58,2,-1,-1,-1,-1,-1
45,45,2,1,3,-1,-1,1
45,25,2,1,3,-1,-1,1
45,22,2,1,3,-1,-1,1
45,20,2,1,3,-1,-1,1
45,17,1,1,3,-1,-1,1
45,16,1,1,3,-1,-1,1
45,0,2,1,3,-1,-1,1
45,28,2,-1,-1,-1,-1,-1
45,1,1,-1,-1,-1,-1,-1
45,40,2,2,-1,-1,-1,1
45,51,1,2,-1,-1,-1,1
45,67,1,2,-1,-1,-1,1
45,72,2,2,-1,-1,-1,1
45,50,2,1,2,1,1,3
45,68,1,2,-1,-1,-1,1
45,67,2,2,-1,-1,-1,1
45,48,1,2,-1,-1,-1,1
45,30,2,2,-1,-1,-1,1
45,79,1,1,3,-1,-1,1
45,45,2,-1,-1,-1,-1,-1
45,47,1,-1,-1,-1,-1,-1
45,12,1,-1,-1,-1,-1,-1
45,47,1,2,3,-1,-1,1
45,15,1,2,3,-1,-1,1
45,37,2,1,3,-1,-1,1
45,10,1,1,3,-1,-1,1
45,46,2,-1,-1,-1,-1,-1
45,18,2,-1,-1,-1,-1,-1
46,25,1,2,-1,-1,-1,1
46,34,1,2,-1,-1,-1,1
46,30,2,2,-1,-1,-1,1
46,8,1,2,-1,-1,-1,1
46,5,1,2,-1,-1,-1,1
46,44,1,2,-1,-1,-1,1
46,22,1,2,-1,-1,-1,1
46,22,2,2,-1,-1,-1,1
46,-1,-1,-1,-1,-1,-1,-1
46,62,2,1,3,-1,-1,1
46,37,1,1,3,-1,-1,1
46,18,1,1,3,-1,-1,1
46,34,2,1,3,-1,-1,1
46,11,1,1,3,-1,-1,1
46,8,1,1,3,-1,-1,1
46,0,2,1,3,-1,-1,1
46,-1,-1,-1,-1,-1,-1,-1
46,-1,-1,-1,-1,-1,-1,-1
47,-1,-1,-1,-1,-1,-1,-1
47,-1,-1,-1,-1,-1,-1,-1
47,54,2,2,-1,-1,-1,1
47,19,1,2,-1,-1,-1,1
47,69,2,2,-1,-1,-1,1
47,73,1,2,-1,-1,-1,1
47,-1,-1,-1,-1,-1,-1,-1
47,-1,-1,-1,-1,-1,-1,-1
47,62,2,1,-3,-1,-1,1
47,-1,-1,-1,-1,-1,-1,-1
47,41,2,2,-1,-1,-1,1
47,14,1,2,-1,-1,-1,1
47,48,1,2,-1,-1,-1,1
47,47,2,2,-1,-1,-1,1
47,24,1,2,-1,-1,-1,1
47,47,2,2,-1,-1,-1,1
47,53,1,2,-1,-1,-1,1
47,8,2,2,-1,-1,-1,1
47,22,2,2,-1,-1,-1,1
47,31,1,2,-1,-1,-1,1
47,1,2,2,-1,-1,-1,1
47,23,1,2,-1,-1,-1,1
47,22,2,2,-1,-1,-1,1
47,50,1,2,-1,-1,-1,1
47,25,2,-1,-1,-1,-1,-1
47,11,2,-1,-1,-1,-1,-1
47,8,1,-1,-1,-1,-1,-1
47,29,1,2,-1,-1,-1,1
47,29,2,2,-1,-1,-1,1
47,59,2,1,1,1,2,3
47,21,1,1,1,1,2,3
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,69,1,2,-1,-1,-1,1
50,65,2,2,-1,-1,-1,1
50,40,2,2,-1,-1,-1,1
50,10,2,2,-1,-1,-1,1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,38,2,1,3,2,-1,1
50,29,1,1,3,2,-1,1
50,74,2,-1,-1,-1,-1,-1
50,53,2,1,3,-1,-1,1
50,49,2,1,3,-1,-1,1
50,20,2,1,3,-1,-1,1
50,16,1,1,3,-1,-1,1
50,16,1,1,3,-1,-1,1
50,63,2,-1,-1,-1,-1,-1
50,67,1,-1,-1,-1,-1,-1
50,18,2,-1,-1,-1,-1,-1
50,54,1,2,-1,-1,-1,1
50,49,2,2,-1,-1,-1,1
50,13,2,2,-1,-1,-1,1
50,10,1,2,-1,-1,-1,1
50,-1,-1,-1,-1,-1,-1,-1
50,29,2,2,-1,-1,-1,1
50,29,1,2,-1,-1,-1,1
50,-1,-1,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1
50,73,1,2,-1,-1,-1,1
50,64,2,2,-1,-1,-1,1
50,3,2,2,-1,-1,-1,1
50,62,2,2,3,2,-1,1
50,-1,-1,-1,-1,-1,-1,-1
50,69,2,2,-1,-1,-1,1
50,41,2,1,3,-1,-1,1
50,54,1,1,3,-1,-1,1
50,10,2,1,3,-1,-1,1
50,43,1,2,3,-1,-1,1
50,11,2,2,3,-1,-1,1
50,44,1,1,3,-1,-1,1
50,34,2,1,3,-1,-1,1
50,12,1,1,3,-1,-1,1
50,-1,-1,-1,-1,-1,-1,-1
50,30,1,-1,-1,-1,-1,-1
50,26,2,-1,-1,-1,-1,-1
53,-1,-1,-1,-1,-1,-1,-1
53,51,2,1,3,-1,-1,1
53,18,2,1,3,-1,-1,1
53,46,2,1,3,-1,-1,1
53,36,1,1,3,-1,-1,1
53,13,1,1,3,-1,-1,1
54,44,2,2,-1,-1,-1,1
54,49,1,2,-1,-1,-1,1
54,26,2,2,-1,-1,-1,1
54,22,1,2,-1,-1,-1,1
54,39,1,-1,-1,-1,-1,-1
54,36,2,-1,-1,-1,-1,-1
54,6,2,-1,-1,-1,-1,-1
54,19,2,2,-1,-1,-1,1
54,23,1,2,-1,-1,-1,1
54,3,1,2,-1,-1,-1,1
54,-1,-1,-1,-1,-1,-1,-1
54,47,2,2,-1,-1,-1,1
54,51,1,2,-1,-1,-1,1
54,18,2,2,-1,-1,-1,1
54,15,2,2,-1,-1,-1,1
54,15,1,2,-1,-1,-1,1
54,25,1,2,3,-1,-1,1
54,39,2,2,-1,-1,-1,1
54,42,1,2,-1,-1,-1,1
54,6,1,2,-1,-1,-1,1
54,3,1,2,-1,-1,-1,1
54,52,1,2,-1,-1,-1,1
54,19,1,2,-1,-1,-1,1
54,79,2,-1,-1,-1,-1,-1
54,69,1,1,3,-1,-1,1
54,71,2,1,3,-1,-1,1
54,-1,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,41,2,2,2,2,-1,2
54,14,1,2,2,2,-1,2
54,45,2,2,2,2,-1,2
54,49,1,2,2,2,-1,2
54,20,1,2,2,2,-1,2
54,17,1,2,2,2,-1,2
54,15,1,2,2,2,-1,2
54,12,1,2,2,2,-1,2
54,29,2,2,-1,-1,-1,1
54,0,1,2,-1,-1,-1,1
54,21,2,-1,-1,-1,-1,-1
54,20,1,-1,-1,-1,-1,-1
54,32,1,-1,-1,-1,-1,-1
